sweep,parameter,parameter_value,scenario,seed,country,strategy,survived,survival_turns,death_cause,final_population,peak_population,final_territory,peak_territory,territory_share,dominant,attacks_made,attacks_suffered,battles_won,cells_conquered,cells_lost,cells_explored,casualties,contacts,pacts_formed,pacts_broken,pacts_lapsed,trade_turns,non_aggression_turns,alliance_turns,unions_absorbed
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,20,retaliation-1,retaliation,1,300,,163147,163147,136,136,0.5312,1,49,17,35,35,2,48,3525,3,6,0,0,613,270,5,1
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,20,random-1,random,0,148,collapsed,0,6064,0,53,0.0,0,93,149,14,14,69,55,13444,3,3,0,3,21,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,21,peace-1,peace,0,81,union,0,1991,0,41,0.0,0,0,53,0,0,16,55,358,4,7,0,2,101,15,1,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,21,switzerland-1,switzerland,1,300,,87577,87577,73,73,0.2852,0,0,0,0,0,0,72,0,3,5,0,0,548,233,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,21,hegemony-1,hegemony,1,300,,52771,52771,44,44,0.1719,0,96,47,26,26,9,26,2381,3,3,0,1,452,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,21,retaliation-1,retaliation,1,300,,166733,166733,139,139,0.543,1,39,19,24,24,0,74,1360,2,6,0,0,482,248,1,1
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,21,random-1,random,0,121,collapsed,0,2274,0,38,0.0,0,94,110,18,18,43,26,4844,2,1,0,1,3,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,22,peace-1,peace,0,59,union,0,1385,0,43,0.0,0,0,15,0,0,4,46,80,4,7,0,1,114,32,9,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,22,switzerland-1,switzerland,1,300,,61183,61183,51,51,0.1992,0,0,40,0,0,5,55,1433,3,4,0,1,547,259,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,22,hegemony-1,hegemony,1,300,,75583,75583,63,63,0.2461,0,0,0,0,0,0,62,0,3,3,0,0,542,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,22,retaliation-1,retaliation,1,300,,170335,170335,142,142,0.5547,1,70,43,40,40,4,62,3250,3,5,0,1,553,257,9,1
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,22,random-1,random,0,131,collapsed,0,3099,0,41,0.0,0,98,70,13,13,40,33,7509,3,3,0,3,8,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,23,peace-1,peace,1,300,,130558,130558,112,112,0.4375,1,0,0,0,0,0,80,0,3,6,0,0,582,232,5,1
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,23,switzerland-1,switzerland,1,300,,94484,94484,79,79,0.3086,0,0,0,0,0,0,78,0,2,3,0,0,540,223,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,23,hegemony-1,hegemony,1,300,,65983,65983,55,55,0.2148,0,22,11,11,11,2,45,115,4,4,0,1,570,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,23,retaliation-1,retaliation,0,54,union,0,878,0,31,0.0,0,28,13,9,9,0,21,147,3,5,0,1,49,9,5,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,23,random-1,random,0,43,collapsed,0,199,0,15,0.0,0,24,50,2,2,20,19,319,2,2,0,2,3,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,24,peace-1,peace,0,81,union,0,4428,0,41,0.0,0,0,0,0,0,0,40,0,2,4,0,0,117,18,7,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,24,switzerland-1,switzerland,1,300,,69290,69290,63,63,0.2461,0,0,13,0,0,2,64,495,3,5,0,2,414,212,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,24,hegemony-1,hegemony,0,168,collapsed,0,7813,0,36,0.0,0,138,108,24,24,48,28,17108,3,2,0,1,250,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,24,retaliation-1,retaliation,1,300,,212198,212198,193,193,0.7539,1,42,42,29,29,0,78,8120,3,9,0,2,404,241,13,2
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,24,random-1,random,0,126,union,0,6387,0,46,0.0,0,79,96,21,21,24,46,3453,3,4,0,1,47,11,6,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,25,peace-1,peace,0,58,union,0,1411,0,50,0.0,0,0,8,0,0,3,52,57,3,5,0,1,69,9,3,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,25,switzerland-1,switzerland,1,300,,45591,45591,38,41,0.1484,0,0,33,0,0,5,42,1238,4,4,0,0,574,239,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,25,hegemony-1,hegemony,1,300,,73184,73184,61,61,0.2383,0,0,0,0,0,0,60,0,2,2,0,0,542,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,25,retaliation-1,retaliation,1,300,,188318,188318,157,157,0.6133,1,79,64,50,50,7,63,5877,3,6,0,0,569,248,3,1
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,25,random-1,random,0,146,collapsed,0,4615,0,48,0.0,0,105,79,15,15,50,41,11665,2,1,0,1,8,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,26,peace-1,peace,1,300,,70808,87147,61,90,0.2383,0,0,182,0,0,30,46,36390,4,7,0,1,586,237,1,1
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,26,switzerland-1,switzerland,1,300,,52764,58868,45,56,0.1758,0,0,67,0,0,12,56,13212,3,4,0,1,539,220,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,26,hegemony-1,hegemony,1,300,,74383,74383,62,62,0.2422,0,0,0,0,0,0,61,0,3,2,0,0,541,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,26,retaliation-1,retaliation,0,57,union,0,1365,0,44,0.0,0,13,2,5,5,1,39,104,3,3,0,0,49,17,1,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,26,random-1,random,1,300,,75811,75811,88,88,0.3438,1,251,13,43,43,5,49,71570,3,2,0,2,17,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,27,peace-1,peace,1,300,,20329,35151,20,46,0.0781,0,0,118,0,0,28,47,24709,3,3,0,0,396,89,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,27,switzerland-1,switzerland,0,158,conquered,0,4268,0,48,0.0,0,0,165,0,0,62,61,7221,4,4,0,0,240,182,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,27,hegemony-1,hegemony,1,300,,150493,150493,137,137,0.5352,1,245,80,90,90,9,55,56535,4,2,0,0,551,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,27,retaliation-1,retaliation,1,300,,65991,65991,60,60,0.2344,0,0,0,0,0,0,59,0,2,3,0,0,395,93,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,27,random-1,random,1,300,,25942,41714,39,65,0.1523,0,270,152,61,61,52,29,94390,3,0,0,0,0,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,28,peace-1,peace,0,93,union,0,6328,0,46,0.0,0,0,24,0,0,4,49,262,4,7,0,1,173,60,6,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,28,switzerland-1,switzerland,1,300,,61589,61589,56,56,0.2188,0,0,0,0,0,0,55,0,2,4,0,0,349,291,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,28,hegemony-1,hegemony,1,300,,86834,86834,79,79,0.3086,0,99,68,37,37,16,57,6731,3,3,0,1,315,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,28,retaliation-1,retaliation,1,300,,145153,145153,121,121,0.4727,1,51,19,21,21,1,54,3873,3,6,0,0,569,255,6,1
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,28,random-1,random,0,152,collapsed,0,6012,0,47,0.0,0,111,150,21,21,58,41,14054,2,2,0,2,20,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,29,peace-1,peace,1,300,,65986,65986,55,55,0.2148,0,0,6,0,0,1,55,42,3,4,0,1,522,222,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,29,switzerland-1,switzerland,1,300,,70785,70785,59,59,0.2305,0,0,0,0,0,0,58,0,2,3,0,0,525,222,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,29,hegemony-1,hegemony,1,300,,101615,101615,99,99,0.3867,1,188,151,66,66,21,53,63327,4,3,0,1,698,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,29,retaliation-1,retaliation,1,300,,31588,60587,43,64,0.168,0,199,149,48,48,41,35,75093,2,1,0,1,167,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,29,random-1,random,0,126,collapsed,0,2592,0,45,0.0,0,74,155,13,13,64,52,6134,3,1,0,1,12,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,30,peace-1,peace,0,70,union,0,2622,0,55,0.0,0,0,9,0,0,0,54,63,3,5,0,1,100,8,3,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,30,switzerland-1,switzerland,0,251,conquered,0,37246,0,33,0.0,0,0,76,0,0,33,32,24687,3,3,0,1,409,211,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,30,hegemony-1,hegemony,1,300,,113136,113136,104,104,0.4062,0,150,39,66,66,3,40,24965,4,3,0,1,489,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,30,retaliation-1,retaliation,1,300,,167200,181591,152,152,0.5938,1,40,12,21,21,2,77,918,3,6,0,0,557,219,3,1
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,30,random-1,random,0,114,collapsed,0,1714,0,40,0.0,0,62,116,5,5,54,52,3950,3,1,0,1,17,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,31,peace-1,peace,1,300,,130767,130767,109,109,0.4258,1,0,2,0,0,0,75,19,4,7,0,1,600,239,3,1
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,31,switzerland-1,switzerland,1,300,,67186,67186,56,56,0.2188,0,0,0,0,0,0,55,0,2,3,0,0,533,219,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,31,hegemony-1,hegemony,1,300,,109151,109151,91,91,0.3555,0,50,23,27,27,3,66,413,4,2,0,0,512,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,31,retaliation-1,retaliation,0,63,union,0,1120,0,33,0.0,0,41,13,15,15,2,19,238,3,3,0,0,49,20,3,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,31,random-1,random,0,86,collapsed,0,354,0,29,0.0,0,38,91,5,5,42,48,868,3,1,0,1,54,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,32,peace-1,peace,1,300,,146083,146083,122,122,0.4766,1,0,10,0,0,0,84,253,2,5,0,0,558,268,2,1
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,32,switzerland-1,switzerland,1,300,,62388,62388,52,52,0.2031,0,0,0,0,0,0,51,0,3,4,0,0,581,248,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,32,hegemony-1,hegemony,1,300,,98364,98364,82,82,0.3203,0,55,27,33,33,1,49,877,3,2,0,0,535,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,32,retaliation-1,retaliation,0,73,union,0,1950,0,37,0.0,0,42,21,12,12,5,29,483,4,6,0,1,125,20,2,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,32,random-1,random,0,105,collapsed,0,891,0,33,0.0,0,58,97,6,6,45,45,2355,2,1,0,1,9,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,33,peace-1,peace,1,300,,175153,175153,146,146,0.5703,1,0,0,0,0,0,86,0,2,5,0,0,527,229,4,1
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,33,switzerland-1,switzerland,1,300,,77980,77980,65,65,0.2539,0,0,11,0,0,1,65,55,4,5,0,1,539,219,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,33,hegemony-1,hegemony,1,300,,53982,53982,45,45,0.1758,0,53,33,23,23,3,24,376,3,2,0,0,511,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,33,retaliation-1,retaliation,0,66,union,0,2245,0,59,0.0,0,0,0,0,0,0,58,0,3,5,0,0,58,10,4,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,33,random-1,random,0,68,collapsed,0,235,0,18,0.0,0,44,53,4,4,23,24,604,2,1,0,1,11,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,34,peace-1,peace,1,300,,149600,161614,136,136,0.5312,1,0,19,0,0,1,91,523,3,5,0,1,484,193,2,1
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,34,switzerland-1,switzerland,0,253,conquered,0,39833,0,39,0.0,0,0,92,0,0,39,38,26592,3,4,0,2,354,201,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,34,hegemony-1,hegemony,1,300,,130594,130594,120,120,0.4688,0,155,26,74,74,5,50,25376,3,2,0,1,366,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,34,retaliation-1,retaliation,0,72,union,0,2431,0,45,0.0,0,28,7,7,7,2,39,326,3,6,0,1,94,32,2,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,34,random-1,random,0,113,collapsed,0,1091,0,33,0.0,0,67,106,11,11,45,43,3257,4,3,0,3,22,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,35,peace-1,peace,0,60,union,0,1454,0,41,0.0,0,0,12,0,0,3,43,103,4,6,0,1,90,19,13,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,35,switzerland-1,switzerland,1,300,,88775,88775,74,74,0.2891,0,0,6,0,0,1,74,90,3,4,0,1,516,217,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,35,hegemony-1,hegemony,1,300,,64788,64788,54,54,0.2109,0,0,0,0,0,0,53,0,3,3,0,0,552,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,35,retaliation-1,retaliation,1,300,,153533,153533,128,128,0.5,1,90,70,46,46,6,46,4379,3,6,0,1,567,236,13,1
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,35,random-1,random,0,134,collapsed,0,2699,0,40,0.0,0,88,90,10,10,46,46,7308,3,3,0,3,13,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,36,peace-1,peace,0,259,conquered,0,30147,0,46,0.0,0,0,163,0,0,47,46,32042,3,4,0,2,315,185,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,36,switzerland-1,switzerland,1,300,,59966,66054,50,61,0.1953,0,0,47,0,0,11,60,5200,4,6,0,1,743,431,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,36,hegemony-1,hegemony,1,300,,122199,122199,118,118,0.4609,1,177,92,77,77,18,58,61572,4,3,0,1,596,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,36,retaliation-1,retaliation,1,300,,52792,52792,44,44,0.1719,0,0,0,0,0,0,43,0,2,3,0,0,534,246,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,36,random-1,random,1,300,,33144,44822,44,61,0.1719,0,255,130,52,52,53,44,89522,3,2,0,2,18,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,37,peace-1,peace,0,261,conquered,0,40103,0,39,0.0,0,0,100,0,0,39,38,31713,2,3,0,1,346,203,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,37,switzerland-1,switzerland,1,300,,43679,70085,42,55,0.1641,0,0,47,0,0,13,54,12454,4,6,0,2,718,428,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,37,hegemony-1,hegemony,1,300,,152429,152429,147,147,0.5742,1,194,10,81,81,1,66,47336,4,3,0,2,531,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,37,retaliation-1,retaliation,1,300,,80366,80366,67,67,0.2617,0,81,25,41,41,4,29,804,3,4,0,1,476,225,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,37,random-1,random,0,109,collapsed,0,902,0,37,0.0,0,43,136,6,6,71,66,2102,3,2,0,2,33,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,38,peace-1,peace,1,300,,110371,110371,92,97,0.3594,0,0,51,0,0,6,49,6322,3,5,0,1,561,261,7,1
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,38,switzerland-1,switzerland,1,300,,7962,54818,8,49,0.0312,0,0,116,0,0,43,50,33250,3,4,0,2,405,245,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,38,hegemony-1,hegemony,1,300,,158155,158155,156,156,0.6094,1,231,64,98,98,6,63,43550,3,2,0,1,387,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,38,retaliation-1,retaliation,0,58,union,0,1472,0,48,0.0,0,9,1,2,2,1,46,70,3,6,0,1,80,20,7,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,38,random-1,random,0,189,collapsed,0,10116,0,52,0.0,0,136,144,17,17,61,53,29809,4,3,0,3,15,0,0,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,39,peace-1,peace,0,86,union,0,4987,0,41,0.0,0,0,6,0,0,4,42,157,4,7,0,1,185,47,2,0
defender_multiplier,defender_multiplier,3.0,sweep_defender_multiplier_3p0,39,switzerland-1,switzerland,1,300,,80373,80373,67,69,0.2617,0,0,45,0,0,8,74,871,4,6,0,1,567,275,0,0
